cyclone_id,sid,forecast_time,horizon_h,valid_time,observation_time,temporal_mismatch_h,observed_lat,observed_lon,member_count
PENHA,2026034N10137,2026-02-05 12:00:00,24,2026-02-06 12:00:00,2026-02-06 12:00:00,0.0,10.0,123.3,44
SENYAR,2025329N05100,2025-11-26 06:00:00,24,2025-11-27 06:00:00,2025-11-27 06:00:00,0.0,3.6,100.3,5
SENYAR,2025329N05100,2025-11-26 12:00:00,24,2025-11-27 12:00:00,2025-11-27 12:00:00,0.0,3.6,100.9,11
SENYAR,2025329N05100,2025-11-26 18:00:00,24,2025-11-27 18:00:00,2025-11-27 18:00:00,0.0,3.6,101.4,19
SENYAR,2025329N05100,2025-11-27 00:00:00,24,2025-11-28 00:00:00,2025-11-28 00:00:00,0.0,3.7,102.0,20
SENYAR,2025329N05100,2025-11-27 06:00:00,24,2025-11-28 06:00:00,2025-11-28 06:00:00,0.0,3.8,102.6,26
SENYAR,2025329N05100,2025-11-27 12:00:00,24,2025-11-28 12:00:00,2025-11-28 12:00:00,0.0,4.2,104.3,36
SENYAR,2025329N05100,2025-11-27 18:00:00,24,2025-11-28 18:00:00,2025-11-28 18:00:00,0.0,4.4,105.1,20
SONIA,2025297N13247,2025-10-25 12:00:00,24,2025-10-26 12:00:00,2025-10-26 12:00:00,0.0,13.5,-119.4,50
SONIA,2025297N13247,2025-10-25 18:00:00,24,2025-10-26 18:00:00,2025-10-26 18:00:00,0.0,13.7,-119.5,49
SONIA,2025297N13247,2025-10-26 00:00:00,24,2025-10-27 00:00:00,2025-10-27 00:00:00,0.0,13.9,-119.7,51
SONIA,2025297N13247,2025-10-26 06:00:00,24,2025-10-27 06:00:00,2025-10-27 06:00:00,0.0,14.0,-120.3,50
SONIA,2025297N13247,2025-10-26 12:00:00,24,2025-10-27 12:00:00,2025-10-27 12:00:00,0.0,13.9,-120.8,51
SONIA,2025297N13247,2025-10-26 18:00:00,24,2025-10-27 18:00:00,2025-10-27 18:00:00,0.0,14.0,-121.3,51
SONIA,2025297N13247,2025-10-27 00:00:00,24,2025-10-28 00:00:00,2025-10-28 00:00:00,0.0,14.3,-121.8,51
SONIA,2025297N13247,2025-10-27 06:00:00,24,2025-10-28 06:00:00,2025-10-28 06:00:00,0.0,14.7,-122.4,51
SONIA,2025297N13247,2025-10-27 12:00:00,24,2025-10-28 12:00:00,2025-10-28 12:00:00,0.0,15.0,-123.1,50
SONIA,2025297N13247,2025-10-27 18:00:00,24,2025-10-28 18:00:00,2025-10-28 18:00:00,0.0,15.2,-123.9,49
SONIA,2025297N13247,2025-10-28 00:00:00,24,2025-10-29 00:00:00,2025-10-29 00:00:00,0.0,15.3,-124.8,46
SONIA,2025297N13247,2025-10-28 06:00:00,24,2025-10-29 06:00:00,2025-10-29 06:00:00,0.0,15.3,-125.6,43
SONIA,2025297N13247,2025-10-28 12:00:00,24,2025-10-29 12:00:00,2025-10-29 12:00:00,0.0,15.4,-126.6,30
SONIA,2025297N13247,2025-10-28 18:00:00,24,2025-10-29 18:00:00,2025-10-29 18:00:00,0.0,15.5,-127.8,3
DITWAH,2025331N06083,2025-11-27 12:00:00,48,2025-11-29 12:00:00,2025-11-29 12:00:00,0.0,10.3,80.7,51
DITWAH,2025331N06083,2025-11-27 18:00:00,48,2025-11-29 18:00:00,2025-11-29 18:00:00,0.0,10.6,80.7,50
DITWAH,2025331N06083,2025-11-28 00:00:00,48,2025-11-30 00:00:00,2025-11-30 00:00:00,0.0,11.0,80.7,47
DITWAH,2025331N06083,2025-11-28 06:00:00,48,2025-11-30 06:00:00,2025-11-30 06:00:00,0.0,11.4,80.7,48
DITWAH,2025331N06083,2025-11-28 12:00:00,48,2025-11-30 12:00:00,2025-11-30 12:00:00,0.0,11.7,80.8,47
DITWAH,2025331N06083,2025-11-28 18:00:00,48,2025-11-30 18:00:00,2025-11-30 18:00:00,0.0,12.0,81.2,46
DITWAH,2025331N06083,2025-11-29 00:00:00,48,2025-12-01 00:00:00,2025-12-01 00:00:00,0.0,12.6,81.2,47
DITWAH,2025331N06083,2025-11-29 06:00:00,48,2025-12-01 06:00:00,2025-12-01 06:00:00,0.0,12.9,80.9,45
DITWAH,2025331N06083,2025-11-29 12:00:00,48,2025-12-01 12:00:00,2025-12-01 12:00:00,0.0,12.9,80.9,49
DITWAH,2025331N06083,2025-11-29 18:00:00,48,2025-12-01 18:00:00,2025-12-01 18:00:00,0.0,12.7,80.7,47
DITWAH,2025331N06083,2025-11-30 00:00:00,48,2025-12-02 00:00:00,2025-12-02 00:00:00,0.0,12.6,80.6,50
DITWAH,2025331N06083,2025-11-30 06:00:00,48,2025-12-02 06:00:00,2025-12-02 06:00:00,0.0,12.4,80.7,45
DITWAH,2025331N06083,2025-11-30 12:00:00,48,2025-12-02 12:00:00,2025-12-02 12:00:00,0.0,12.3,80.4,46
DITWAH,2025331N06083,2025-11-30 18:00:00,48,2025-12-02 18:00:00,2025-12-02 18:00:00,0.0,12.1,80.2,33
DUDZAI,2026011S14076,2026-01-15 06:00:00,48,2026-01-17 06:00:00,2026-01-17 06:00:00,0.0,-17.5,67.9,51
FINA,2025322S10131,2025-11-18 18:00:00,48,2025-11-20 18:00:00,2025-11-20 18:00:00,0.0,-10.4,133.0,51
FINA,2025322S10131,2025-11-19 00:00:00,48,2025-11-21 00:00:00,2025-11-21 00:00:00,0.0,-10.3,132.5,51
FINA,2025322S10131,2025-11-19 06:00:00,48,2025-11-21 06:00:00,2025-11-21 06:00:00,0.0,-10.7,132.4,51
FINA,2025322S10131,2025-11-19 12:00:00,48,2025-11-21 12:00:00,2025-11-21 12:00:00,0.0,-11.1,132.2,51
FINA,2025322S10131,2025-11-19 18:00:00,48,2025-11-21 18:00:00,2025-11-21 18:00:00,0.0,-11.7,131.8,51
FINA,2025322S10131,2025-11-20 00:00:00,48,2025-11-22 00:00:00,2025-11-22 00:00:00,0.0,-11.8,131.4,51
FINA,2025322S10131,2025-11-20 06:00:00,48,2025-11-22 06:00:00,2025-11-22 06:00:00,0.0,-11.9,131.0,51
FINA,2025322S10131,2025-11-20 12:00:00,48,2025-11-22 12:00:00,2025-11-22 12:00:00,0.0,-12.1,130.6,51
FINA,2025322S10131,2025-11-20 18:00:00,48,2025-11-22 18:00:00,2025-11-22 18:00:00,0.0,-12.4,129.8,51
FINA,2025322S10131,2025-11-21 00:00:00,48,2025-11-23 00:00:00,2025-11-23 00:00:00,0.0,-12.8,129.7,51
FINA,2025322S10131,2025-11-21 06:00:00,48,2025-11-23 06:00:00,2025-11-23 06:00:00,0.0,-13.2,129.3,51
FINA,2025322S10131,2025-11-21 12:00:00,48,2025-11-23 12:00:00,2025-11-23 12:00:00,0.0,-13.6,128.9,50
FINA,2025322S10131,2025-11-21 18:00:00,48,2025-11-23 18:00:00,2025-11-23 18:00:00,0.0,-13.9,128.5,51
FINA,2025322S10131,2025-11-22 00:00:00,48,2025-11-24 00:00:00,2025-11-24 00:00:00,0.0,-14.1,128.2,51
FINA,2025322S10131,2025-11-22 06:00:00,48,2025-11-24 06:00:00,2025-11-24 06:00:00,0.0,-14.3,128.0,51
FINA,2025322S10131,2025-11-22 12:00:00,48,2025-11-24 12:00:00,2025-11-24 12:00:00,0.0,-14.4,127.9,51
FINA,2025322S10131,2025-11-22 18:00:00,48,2025-11-24 18:00:00,2025-11-24 18:00:00,0.0,-14.5,127.7,51
FINA,2025322S10131,2025-11-23 00:00:00,48,2025-11-25 00:00:00,2025-11-25 00:00:00,0.0,-14.8,127.6,51
FINA,2025322S10131,2025-11-23 06:00:00,48,2025-11-25 06:00:00,2025-11-25 06:00:00,0.0,-14.7,127.4,45
FUNG-WONG,2025308N09144,2025-11-05 18:00:00,48,2025-11-07 18:00:00,2025-11-07 18:00:00,0.0,12.2,134.0,50
FUNG-WONG,2025308N09144,2025-11-06 00:00:00,48,2025-11-08 00:00:00,2025-11-08 00:00:00,0.0,12.5,132.1,47
FUNG-WONG,2025308N09144,2025-11-06 06:00:00,48,2025-11-08 06:00:00,2025-11-08 06:00:00,0.0,12.9,130.5,49
FUNG-WONG,2025308N09144,2025-11-06 12:00:00,48,2025-11-08 12:00:00,2025-11-08 12:00:00,0.0,13.3,128.2,51
FUNG-WONG,2025308N09144,2025-11-06 18:00:00,48,2025-11-08 18:00:00,2025-11-08 18:00:00,0.0,13.7,126.5,51
FUNG-WONG,2025308N09144,2025-11-07 00:00:00,48,2025-11-09 00:00:00,2025-11-09 00:00:00,0.0,14.2,124.8,51
FUNG-WONG,2025308N09144,2025-11-07 06:00:00,48,2025-11-09 06:00:00,2025-11-09 06:00:00,0.0,14.8,123.3,51
FUNG-WONG,2025308N09144,2025-11-07 12:00:00,48,2025-11-09 12:00:00,2025-11-09 12:00:00,0.0,16.0,121.8,50
FUNG-WONG,2025308N09144,2025-11-07 18:00:00,48,2025-11-09 18:00:00,2025-11-09 18:00:00,0.0,16.5,120.2,51
FUNG-WONG,2025308N09144,2025-11-08 00:00:00,48,2025-11-10 00:00:00,2025-11-10 00:00:00,0.0,17.1,119.2,50
FUNG-WONG,2025308N09144,2025-11-08 06:00:00,48,2025-11-10 06:00:00,2025-11-10 06:00:00,0.0,17.6,118.9,51
FUNG-WONG,2025308N09144,2025-11-08 12:00:00,48,2025-11-10 12:00:00,2025-11-10 12:00:00,0.0,18.3,118.5,50
FUNG-WONG,2025308N09144,2025-11-08 18:00:00,48,2025-11-10 18:00:00,2025-11-10 18:00:00,0.0,18.9,118.3,51
FUNG-WONG,2025308N09144,2025-11-09 00:00:00,48,2025-11-11 00:00:00,2025-11-11 00:00:00,0.0,19.4,118.3,51
FUNG-WONG,2025308N09144,2025-11-09 06:00:00,48,2025-11-11 06:00:00,2025-11-11 06:00:00,0.0,20.2,118.5,51
FUNG-WONG,2025308N09144,2025-11-09 12:00:00,48,2025-11-11 12:00:00,2025-11-11 12:00:00,0.0,20.7,118.9,51
FUNG-WONG,2025308N09144,2025-11-09 18:00:00,48,2025-11-11 18:00:00,2025-11-11 18:00:00,0.0,21.3,119.0,51
FUNG-WONG,2025308N09144,2025-11-10 00:00:00,48,2025-11-12 00:00:00,2025-11-12 00:00:00,0.0,21.4,119.3,51
FUNG-WONG,2025308N09144,2025-11-10 06:00:00,48,2025-11-12 06:00:00,2025-11-12 06:00:00,0.0,21.8,119.8,49
FUNG-WONG,2025308N09144,2025-11-10 12:00:00,48,2025-11-12 12:00:00,2025-11-12 12:00:00,0.0,22.2,120.8,47
FUNG-WONG,2025308N09144,2025-11-10 18:00:00,48,2025-11-12 18:00:00,2025-11-12 18:00:00,0.0,23.1,121.8,41
FUNG-WONG,2025308N09144,2025-11-11 00:00:00,48,2025-11-13 00:00:00,2025-11-13 00:00:00,0.0,24.7,122.9,38
FUNG-WONG,2025308N09144,2025-11-11 06:00:00,48,2025-11-13 06:00:00,2025-11-13 06:00:00,0.0,25.6,125.0,42
FUNG-WONG,2025308N09144,2025-11-11 12:00:00,48,2025-11-13 12:00:00,2025-11-13 12:00:00,0.0,25.8,127.3,33
FUNG-WONG,2025308N09144,2025-11-11 18:00:00,48,2025-11-13 18:00:00,2025-11-13 18:00:00,0.0,26.2,130.0,16
GEZANI,2026039S18057,2026-02-10 00:00:00,48,2026-02-12 00:00:00,2026-02-12 00:00:00,0.0,-19.7,42.2,46
GEZANI,2026039S18057,2026-02-10 06:00:00,48,2026-02-12 06:00:00,2026-02-12 06:00:00,0.0,-19.9,41.0,48
GEZANI,2026039S18057,2026-02-10 12:00:00,48,2026-02-12 12:00:00,2026-02-12 12:00:00,0.0,-20.4,40.0,49
GEZANI,2026039S18057,2026-02-10 18:00:00,48,2026-02-12 18:00:00,2026-02-12 18:00:00,0.0,-20.8,39.1,49
GEZANI,2026039S18057,2026-02-11 00:00:00,48,2026-02-13 00:00:00,2026-02-13 00:00:00,0.0,-21.3,38.2,49
GEZANI,2026039S18057,2026-02-11 06:00:00,48,2026-02-13 06:00:00,2026-02-13 06:00:00,0.0,-22.0,37.0,51
GEZANI,2026039S18057,2026-02-11 12:00:00,48,2026-02-13 12:00:00,2026-02-13 12:00:00,0.0,-22.5,36.4,51
GEZANI,2026039S18057,2026-02-11 18:00:00,48,2026-02-13 18:00:00,2026-02-13 18:00:00,0.0,-23.3,36.1,51
GEZANI,2026039S18057,2026-02-12 00:00:00,48,2026-02-14 00:00:00,2026-02-14 00:00:00,0.0,-24.1,35.7,51
GEZANI,2026039S18057,2026-02-12 06:00:00,48,2026-02-14 06:00:00,2026-02-14 06:00:00,0.0,-24.9,36.0,51
GEZANI,2026039S18057,2026-02-12 12:00:00,48,2026-02-14 12:00:00,2026-02-14 12:00:00,0.0,-25.9,36.6,51
GEZANI,2026039S18057,2026-02-12 18:00:00,48,2026-02-14 18:00:00,2026-02-14 18:00:00,0.0,-26.6,37.9,51
GEZANI,2026039S18057,2026-02-13 00:00:00,48,2026-02-15 00:00:00,2026-02-15 00:00:00,0.0,-26.7,38.6,51
GEZANI,2026039S18057,2026-02-13 06:00:00,48,2026-02-15 06:00:00,2026-02-15 06:00:00,0.0,-26.7,39.3,51
GEZANI,2026039S18057,2026-02-13 12:00:00,48,2026-02-15 12:00:00,2026-02-15 12:00:00,0.0,-26.4,40.1,50
GEZANI,2026039S18057,2026-02-13 18:00:00,48,2026-02-15 18:00:00,2026-02-15 18:00:00,0.0,-26.2,41.5,51
KALMAEGI,2025305N08140,2025-11-01 12:00:00,48,2025-11-03 12:00:00,2025-11-03 12:00:00,0.0,10.6,126.2,51
KALMAEGI,2025305N08140,2025-11-01 18:00:00,48,2025-11-03 18:00:00,2025-11-03 18:00:00,0.0,10.8,124.4,51
KALMAEGI,2025305N08140,2025-11-02 00:00:00,48,2025-11-04 00:00:00,2025-11-04 00:00:00,0.0,10.6,123.2,51
KALMAEGI,2025305N08140,2025-11-02 12:00:00,48,2025-11-04 12:00:00,2025-11-04 12:00:00,0.0,10.8,120.8,51
KALMAEGI,2025305N08140,2025-11-02 18:00:00,48,2025-11-04 18:00:00,2025-11-04 18:00:00,0.0,11.0,119.9,50
KALMAEGI,2025305N08140,2025-11-03 00:00:00,48,2025-11-05 00:00:00,2025-11-05 00:00:00,0.0,11.4,119.0,51
KALMAEGI,2025305N08140,2025-11-03 06:00:00,48,2025-11-05 06:00:00,2025-11-05 06:00:00,0.0,12.0,117.4,50
KALMAEGI,2025305N08140,2025-11-03 12:00:00,48,2025-11-05 12:00:00,2025-11-05 12:00:00,0.0,12.5,116.0,51
KALMAEGI,2025305N08140,2025-11-03 18:00:00,48,2025-11-05 18:00:00,2025-11-05 18:00:00,0.0,13.2,114.3,51
KALMAEGI,2025305N08140,2025-11-04 00:00:00,48,2025-11-06 00:00:00,2025-11-06 00:00:00,0.0,13.1,112.2,51
KALMAEGI,2025305N08140,2025-11-04 06:00:00,48,2025-11-06 06:00:00,2025-11-06 06:00:00,0.0,13.3,110.6,51
KALMAEGI,2025305N08140,2025-11-04 12:00:00,48,2025-11-06 12:00:00,2025-11-06 12:00:00,0.0,13.7,109.1,51
KALMAEGI,2025305N08140,2025-11-04 18:00:00,48,2025-11-06 18:00:00,2025-11-06 18:00:00,0.0,14.2,107.7,50
KALMAEGI,2025305N08140,2025-11-05 00:00:00,48,2025-11-07 00:00:00,2025-11-07 00:00:00,0.0,14.6,106.5,51
KALMAEGI,2025305N08140,2025-11-05 06:00:00,48,2025-11-07 06:00:00,2025-11-07 06:00:00,0.0,14.9,105.4,50
KALMAEGI,2025305N08140,2025-11-05 12:00:00,48,2025-11-07 12:00:00,2025-11-07 12:00:00,0.0,15.4,104.3,51
KALMAEGI,2025305N08140,2025-11-05 18:00:00,48,2025-11-07 18:00:00,2025-11-07 18:00:00,0.0,16.1,103.2,51
KOTO,2025328N07132,2025-11-25 12:00:00,48,2025-11-27 12:00:00,2025-11-27 12:00:00,0.0,12.8,113.7,51
KOTO,2025328N07132,2025-11-25 18:00:00,48,2025-11-27 18:00:00,2025-11-27 18:00:00,0.0,12.4,113.5,50
KOTO,2025328N07132,2025-11-26 00:00:00,48,2025-11-28 00:00:00,2025-11-28 00:00:00,0.0,12.4,113.0,51
KOTO,2025328N07132,2025-11-26 06:00:00,48,2025-11-28 06:00:00,2025-11-28 06:00:00,0.0,12.5,112.7,51
KOTO,2025328N07132,2025-11-26 12:00:00,48,2025-11-28 12:00:00,2025-11-28 12:00:00,0.0,12.7,112.5,51
KOTO,2025328N07132,2025-11-26 18:00:00,48,2025-11-28 18:00:00,2025-11-28 18:00:00,0.0,13.1,112.3,51
KOTO,2025328N07132,2025-11-27 00:00:00,48,2025-11-29 00:00:00,2025-11-29 00:00:00,0.0,13.1,112.2,51
KOTO,2025328N07132,2025-11-27 06:00:00,48,2025-11-29 06:00:00,2025-11-29 06:00:00,0.0,13.3,112.0,50
KOTO,2025328N07132,2025-11-27 12:00:00,48,2025-11-29 12:00:00,2025-11-29 12:00:00,0.0,13.5,112.1,51
KOTO,2025328N07132,2025-11-27 18:00:00,48,2025-11-29 18:00:00,2025-11-29 18:00:00,0.0,13.7,112.3,51
KOTO,2025328N07132,2025-11-28 00:00:00,48,2025-11-30 00:00:00,2025-11-30 00:00:00,0.0,14.0,112.4,51
KOTO,2025328N07132,2025-11-28 06:00:00,48,2025-11-30 06:00:00,2025-11-30 06:00:00,0.0,14.3,112.3,49
KOTO,2025328N07132,2025-11-28 12:00:00,48,2025-11-30 12:00:00,2025-11-30 12:00:00,0.0,14.4,112.1,51
KOTO,2025328N07132,2025-11-28 18:00:00,48,2025-11-30 18:00:00,2025-11-30 18:00:00,0.0,14.7,111.8,50
KOTO,2025328N07132,2025-11-29 00:00:00,48,2025-12-01 00:00:00,2025-12-01 00:00:00,0.0,14.7,111.6,51
KOTO,2025328N07132,2025-11-29 06:00:00,48,2025-12-01 06:00:00,2025-12-01 06:00:00,0.0,14.6,111.5,51
KOTO,2025328N07132,2025-11-29 12:00:00,48,2025-12-01 12:00:00,2025-12-01 12:00:00,0.0,14.6,111.5,51
KOTO,2025328N07132,2025-11-29 18:00:00,48,2025-12-01 18:00:00,2025-12-01 18:00:00,0.0,14.3,111.3,50
KOTO,2025328N07132,2025-11-30 00:00:00,48,2025-12-02 00:00:00,2025-12-02 00:00:00,0.0,14.1,111.5,42
KOTO,2025328N07132,2025-11-30 06:00:00,48,2025-12-02 06:00:00,2025-12-02 06:00:00,0.0,13.8,111.7,49
KOTO,2025328N07132,2025-11-30 12:00:00,48,2025-12-02 12:00:00,2025-12-02 12:00:00,0.0,13.8,111.7,44
KOTO,2025328N07132,2025-11-30 18:00:00,48,2025-12-02 18:00:00,2025-12-02 18:00:00,0.0,13.6,111.2,48
KOTO,2025328N07132,2025-12-01 00:00:00,48,2025-12-03 00:00:00,2025-12-03 00:00:00,0.0,13.3,110.6,46
KOTO,2025328N07132,2025-12-01 06:00:00,48,2025-12-03 06:00:00,2025-12-03 06:00:00,0.0,12.9,109.9,32
KOTO,2025328N07132,2025-12-01 12:00:00,48,2025-12-03 12:00:00,2025-12-03 12:00:00,0.0,12.5,108.8,11
MELISSA,2025294N14290,2025-10-23 00:00:00,48,2025-10-25 00:00:00,2025-10-25 00:00:00,0.0,16.1,-74.7,51
MELISSA,2025294N14290,2025-10-23 06:00:00,48,2025-10-25 06:00:00,2025-10-25 06:00:00,0.0,16.3,-74.7,50
MELISSA,2025294N14290,2025-10-23 12:00:00,48,2025-10-25 12:00:00,2025-10-25 12:00:00,0.0,16.4,-74.9,50
MELISSA,2025294N14290,2025-10-23 18:00:00,48,2025-10-25 18:00:00,2025-10-25 18:00:00,0.0,16.4,-75.3,50
MELISSA,2025294N14290,2025-10-24 00:00:00,48,2025-10-26 00:00:00,2025-10-26 00:00:00,0.0,16.4,-75.7,50
MELISSA,2025294N14290,2025-10-24 12:00:00,48,2025-10-26 12:00:00,2025-10-26 12:00:00,0.0,16.3,-76.4,51
MELISSA,2025294N14290,2025-10-24 18:00:00,48,2025-10-26 18:00:00,2025-10-26 18:00:00,0.0,16.3,-76.9,51
MELISSA,2025294N14290,2025-10-25 00:00:00,48,2025-10-27 00:00:00,2025-10-27 00:00:00,0.0,16.3,-77.3,51
MELISSA,2025294N14290,2025-10-25 12:00:00,48,2025-10-27 12:00:00,2025-10-27 12:00:00,0.0,16.3,-78.0,50
MELISSA,2025294N14290,2025-10-25 18:00:00,48,2025-10-27 18:00:00,2025-10-27 18:00:00,0.0,16.4,-78.3,51
MELISSA,2025294N14290,2025-10-26 00:00:00,48,2025-10-28 00:00:00,2025-10-28 00:00:00,0.0,16.5,-78.6,51
MELISSA,2025294N14290,2025-10-26 06:00:00,48,2025-10-28 06:00:00,2025-10-28 06:00:00,0.0,16.9,-78.4,51
MELISSA,2025294N14290,2025-10-26 12:00:00,48,2025-10-28 12:00:00,2025-10-28 12:00:00,0.0,17.5,-78.1,51
MELISSA,2025294N14290,2025-10-26 18:00:00,48,2025-10-28 18:00:00,2025-10-28 18:00:00,0.0,18.2,-78.0,51
MELISSA,2025294N14290,2025-10-27 00:00:00,48,2025-10-29 00:00:00,2025-10-29 00:00:00,0.0,18.8,-77.1,51
MELISSA,2025294N14290,2025-10-27 06:00:00,48,2025-10-29 06:00:00,2025-10-29 06:00:00,0.0,19.7,-76.4,51
MELISSA,2025294N14290,2025-10-27 12:00:00,48,2025-10-29 12:00:00,2025-10-29 12:00:00,0.0,20.9,-75.8,51
MELISSA,2025294N14290,2025-10-27 18:00:00,48,2025-10-29 18:00:00,2025-10-29 18:00:00,0.0,22.1,-75.4,51
MELISSA,2025294N14290,2025-10-28 00:00:00,48,2025-10-30 00:00:00,2025-10-30 00:00:00,0.0,23.5,-74.8,51
MELISSA,2025294N14290,2025-10-28 06:00:00,48,2025-10-30 06:00:00,2025-10-30 06:00:00,0.0,25.0,-73.8,51
MELISSA,2025294N14290,2025-10-28 12:00:00,48,2025-10-30 12:00:00,2025-10-30 12:00:00,0.0,26.7,-72.7,51
MELISSA,2025294N14290,2025-10-28 18:00:00,48,2025-10-30 18:00:00,2025-10-30 18:00:00,0.0,28.9,-70.9,51
MELISSA,2025294N14290,2025-10-29 00:00:00,48,2025-10-31 00:00:00,2025-10-31 00:00:00,0.0,31.3,-68.7,51
MELISSA,2025294N14290,2025-10-29 06:00:00,48,2025-10-31 06:00:00,2025-10-31 06:00:00,0.0,34.5,-65.5,51
MELISSA,2025294N14290,2025-10-29 12:00:00,48,2025-10-31 12:00:00,2025-10-31 12:00:00,0.0,37.7,-62.1,51
MELISSA,2025294N14290,2025-10-29 18:00:00,48,2025-10-31 18:00:00,2025-10-31 18:00:00,0.0,40.6,-58.9,51
MELISSA,2025294N14290,2025-10-30 00:00:00,48,2025-11-01 00:00:00,2025-11-01 00:00:00,0.0,43.7,-56.0,51
MELISSA,2025294N14290,2025-10-30 06:00:00,48,2025-11-01 06:00:00,2025-11-01 06:00:00,0.0,46.6,-51.3,51
MONTHA,2025298N11089,2025-10-27 00:00:00,48,2025-10-29 00:00:00,2025-10-29 00:00:00,0.0,17.0,81.3,49
MONTHA,2025298N11089,2025-10-27 06:00:00,48,2025-10-29 06:00:00,2025-10-29 06:00:00,0.0,17.7,81.1,50
MONTHA,2025298N11089,2025-10-27 12:00:00,48,2025-10-29 12:00:00,2025-10-29 12:00:00,0.0,18.7,80.9,47
MONTHA,2025298N11089,2025-10-27 18:00:00,48,2025-10-29 18:00:00,2025-10-29 18:00:00,0.0,19.6,80.7,51
NOKAEN,2026014N08133,2026-01-15 06:00:00,48,2026-01-17 06:00:00,2026-01-17 06:00:00,0.0,13.8,124.7,50
PENHA,2026034N10137,2026-02-05 00:00:00,48,2026-02-07 00:00:00,2026-02-07 00:00:00,0.0,10.3,122.6,50
SENYAR,2025329N05100,2025-11-26 06:00:00,48,2025-11-28 06:00:00,2025-11-28 06:00:00,0.0,3.8,102.6,1
SENYAR,2025329N05100,2025-11-26 12:00:00,48,2025-11-28 12:00:00,2025-11-28 12:00:00,0.0,4.2,104.3,6
SENYAR,2025329N05100,2025-11-26 18:00:00,48,2025-11-28 18:00:00,2025-11-28 18:00:00,0.0,4.4,105.1,14
SENYAR,2025329N05100,2025-11-27 00:00:00,48,2025-11-29 00:00:00,2025-11-29 00:00:00,0.0,4.8,106.0,4
SENYAR,2025329N05100,2025-11-27 06:00:00,48,2025-11-29 06:00:00,2025-11-29 06:00:00,0.0,4.8,106.8,18
SENYAR,2025329N05100,2025-11-27 12:00:00,48,2025-11-29 12:00:00,2025-11-29 12:00:00,0.0,5.2,107.5,18
SENYAR,2025329N05100,2025-11-27 18:00:00,48,2025-11-29 18:00:00,2025-11-29 18:00:00,0.0,5.7,108.5,9
SONIA,2025297N13247,2025-10-25 12:00:00,48,2025-10-27 12:00:00,2025-10-27 12:00:00,0.0,13.9,-120.8,50
SONIA,2025297N13247,2025-10-25 18:00:00,48,2025-10-27 18:00:00,2025-10-27 18:00:00,0.0,14.0,-121.3,49
SONIA,2025297N13247,2025-10-26 00:00:00,48,2025-10-28 00:00:00,2025-10-28 00:00:00,0.0,14.3,-121.8,51
SONIA,2025297N13247,2025-10-26 06:00:00,48,2025-10-28 06:00:00,2025-10-28 06:00:00,0.0,14.7,-122.4,50
SONIA,2025297N13247,2025-10-26 12:00:00,48,2025-10-28 12:00:00,2025-10-28 12:00:00,0.0,15.0,-123.1,49
SONIA,2025297N13247,2025-10-26 18:00:00,48,2025-10-28 18:00:00,2025-10-28 18:00:00,0.0,15.2,-123.9,45
SONIA,2025297N13247,2025-10-27 00:00:00,48,2025-10-29 00:00:00,2025-10-29 00:00:00,0.0,15.3,-124.8,47
SONIA,2025297N13247,2025-10-27 06:00:00,48,2025-10-29 06:00:00,2025-10-29 06:00:00,0.0,15.3,-125.6,42
SONIA,2025297N13247,2025-10-27 12:00:00,48,2025-10-29 12:00:00,2025-10-29 12:00:00,0.0,15.4,-126.6,40
SONIA,2025297N13247,2025-10-27 18:00:00,48,2025-10-29 18:00:00,2025-10-29 18:00:00,0.0,15.5,-127.8,27
DITWAH,2025331N06083,2025-11-27 12:00:00,72,2025-11-30 12:00:00,2025-11-30 12:00:00,0.0,11.7,80.8,50
DITWAH,2025331N06083,2025-11-27 18:00:00,72,2025-11-30 18:00:00,2025-11-30 18:00:00,0.0,12.0,81.2,38
DITWAH,2025331N06083,2025-11-28 00:00:00,72,2025-12-01 00:00:00,2025-12-01 00:00:00,0.0,12.6,81.2,38
DITWAH,2025331N06083,2025-11-28 06:00:00,72,2025-12-01 06:00:00,2025-12-01 06:00:00,0.0,12.9,80.9,29
DITWAH,2025331N06083,2025-11-28 12:00:00,72,2025-12-01 12:00:00,2025-12-01 12:00:00,0.0,12.9,80.9,39
DITWAH,2025331N06083,2025-11-28 18:00:00,72,2025-12-01 18:00:00,2025-12-01 18:00:00,0.0,12.7,80.7,29
DITWAH,2025331N06083,2025-11-29 00:00:00,72,2025-12-02 00:00:00,2025-12-02 00:00:00,0.0,12.6,80.6,40
DITWAH,2025331N06083,2025-11-29 06:00:00,72,2025-12-02 06:00:00,2025-12-02 06:00:00,0.0,12.4,80.7,36
DITWAH,2025331N06083,2025-11-29 12:00:00,72,2025-12-02 12:00:00,2025-12-02 12:00:00,0.0,12.3,80.4,35
DITWAH,2025331N06083,2025-11-29 18:00:00,72,2025-12-02 18:00:00,2025-12-02 18:00:00,0.0,12.1,80.2,31
DUDZAI,2026011S14076,2026-01-15 06:00:00,72,2026-01-18 06:00:00,2026-01-18 06:00:00,0.0,-20.3,65.5,50
FINA,2025322S10131,2025-11-18 18:00:00,72,2025-11-21 18:00:00,2025-11-21 18:00:00,0.0,-11.7,131.8,51
FINA,2025322S10131,2025-11-19 00:00:00,72,2025-11-22 00:00:00,2025-11-22 00:00:00,0.0,-11.8,131.4,51
